BioSample	isolation_country	collection_year	tag
SAMN06845915	Bangladesh	2012	ncbi
SAMN06845955	Russia	2013	ncbi
SAMEA1707918			ncbi
SAMN07659544	United Kingdom	2016	ncbi
SAMEA4744200	Canada	1996	ncbi
SAMEA3139857			ncbi
SAMN08708947			ncbi
SAMN07766197	Canada	2010	ncbi
SAMN06092407	Vietnam	2010	ncbi
SAMN04053730	Canada	2004	ncbi
SAMN08612844			ncbi
SAMN09380051	Brazil	2005	ncbi
SAMN08708627			ncbi
SAMEA4501314	Nigeria	2012	ncbi
SAMN06210027	Moldova	2009	ncbi
SAMEA104362523			ncbi
SAMN05576028	South Africa	2013	ncbi
SAMN03161712	Canada	2013	ncbi
SAMEA1556732	Malawi	2008	ncbi
SAMEA4946528			ncbi
SAMN12389149	Hong Kong		ncbi
SAMEA4744423	Brazil	2011	ncbi
SAMEA2419097	Switzerland		ncbi
SAMEA3512747			ncbi
SAMEA3671497			ncbi
SAMEA5282409			ncbi
SAMN08383172	Portugal	2014	ncbi
SAMN07603345	Australia	2012	ncbi
SAMEA2710866			ncbi
SAMN07373559	Canada		ncbi
SAMEA104718425	Netherlands	2016	ncbi
SAMEA4744442	Brazil	2004	ncbi
SAMN08612692			ncbi
SAMEA4744364	Brazil	2010	ncbi
SAMN03246205	China	2007	ncbi
SAMN06055790	Vietnam	2009	ncbi
SAMN13194993	DR Congo	2018	ncbi
SAMN13194928	DR Congo	2018	ncbi
SAMN13195010	DR Congo	2018	ncbi
SAMN04522096	Cote d'Ivoire		ncbi
SAMEA3374852			ncbi
SAMN08732438			ncbi
SAMEA2782879			ncbi
SAMEA2040296			ncbi
SAMEA5607327		2016	ncbi
SAMEA104357456	China	2007	ncbi
SAMN05576966	South Africa	2013	ncbi
SAMN05576804	South Africa	2013	ncbi
SAMEA5561888			ncbi
SAMN09099834	United Kingdom	2015	ncbi
SAMEA4744225	Brazil	2010	ncbi
SAMEA5562057			ncbi
SAMN09099673	United Kingdom	2015	ncbi
SAMEA1465948	Malawi	2007	ncbi
SAMN06055610	Vietnam	2009	ncbi
SAMN07562673		2014	ncbi
SAMEA104684990			ncbi
SAMN05577653	South Africa	2013	ncbi
SAMN13194471	DR Congo	2018	ncbi
SAMN08794939			ncbi
SAMEA5562355			ncbi
SAMEA3558682			ncbi
SAMEA1300724			ncbi
SAMN06210015	Moldova	2015	ncbi
SAMN03246339	China	2007	ncbi
SAMN08708892			ncbi
SAMN08383214	Portugal	2016	ncbi
SAMN08215245	Canada	2011	ncbi
SAMEA1300218			ncbi
SAMEA5562520			ncbi
SAMN08913326			ncbi
SAMEA2783190			ncbi
SAMN06221209	Moldova	2010	ncbi
SAMN00621600			ncbi
SAMEA4744424	Brazil	2005	ncbi
SAMN07765993	Canada	2007	ncbi
SAMN08709189			ncbi
SAMN08629159			ncbi
SAMEA961668	United Kingdom	2006	ncbi
SAMN02671124	Canada	2012	ncbi
SAMEA1708213	Malawi	2005	ncbi
SAMN08912753			ncbi
SAMEA5569571			ncbi
SAMEA2342346			ncbi
SAMN04385633	Italy	2009	ncbi
SAMEA3715408			ncbi
SAMEA1707726			ncbi
SAMN05575976	South Africa	2013	ncbi
SAMEA5542159			ncbi
SAMN07603335	Australia	2011	ncbi
SAMEA3672863	Australia		ncbi
SAMEA1019281	United Kingdom	2007	ncbi
SAMEA95532418	South Africa	2009	ncbi
SAMN08862855			ncbi
SAMN08912739			ncbi
SAMEA962155			ncbi
SAMN05577105	South Africa	2013	ncbi
SAMEA1300203			ncbi
SAMN05789065	Georgia	2014	ncbi
SAMN08708980			ncbi
SAMN06052344	Uganda	2003	ncbi
SAMEA104446957	Denmark	1997	ncbi
SAMN07659687	United Kingdom	2016	ncbi
SAMN05577184	South Africa	2013	ncbi
SAMN05576979	South Africa	2013	ncbi
SAMEA1903081			ncbi
SAMN04396824	India	2009	ncbi
SAMN08629067			ncbi
SAMN08379785			ncbi
SAMN03161665	Canada	1992	ncbi
SAMN05576046	South Africa	2013	ncbi
SAMN00621328			ncbi
SAMN09100165	United Kingdom	2014	ncbi
SAMN05575192	South Africa	2013	ncbi
SAMN13194040	DR Congo	2018	ncbi
SAMD00029555	Japan	2008	ncbi
SAMN06055885	Vietnam	2009	ncbi
SAMEA3374750			ncbi
SAMN08436243			ncbi
SAMEA4744441	Brazil	2006	ncbi
SAMEA4241935			ncbi
SAMN13195317	DR Congo	2018	ncbi
SAMEA1403993	Russia	2008	ncbi
SAMN07344724	Djibouti		ncbi
SAMEA4744333	Brazil	2009	ncbi
SAMEA5542073			ncbi
SAMEA4744221	Canada	1999	ncbi
SAMN00621376			ncbi
SAMN10517929			ncbi
SAMN04385737	Djibouti	2014	ncbi
SAMEA600709			ncbi
SAMN09651740	Georgia	2011	ncbi
SAMN05577476	South Africa	2013	ncbi
SAMN03246415	China	2007	ncbi
SAMEA5543976	France	2017	ncbi
SAMD00029532	Japan	2008	ncbi
SAMN02904765	Canada	2012	ncbi
SAMN13194226	DR Congo	2018	ncbi
SAMEA2342323			ncbi
SAMEA104362429			ncbi
SAMEA1707878			ncbi
SAMN04009956	South Africa	2012	ncbi
SAMEA2783074			ncbi
SAMN06579132	India	2014	ncbi
SAMEA1403974	Russia	2009	ncbi
SAMEA104362334			ncbi
SAMEA1530638	Malawi	1998	ncbi
SAMN09099750	United Kingdom	2015	ncbi
SAMN05576271	South Africa	2013	ncbi
SAMN07765958	Canada	2006	ncbi
SAMN05576657	South Africa	2013	ncbi
SAMN08215044	Canada	2008	ncbi
SAMEA5190508	Tunisia	2015	ncbi
SAMN09503059			ncbi
SAMN06055906	Vietnam	2009	ncbi
SAMN00015182			ncbi
SAMN08913358			ncbi
SAMN13051668	Kazakhstan	2018	ncbi
SAMN06092073	Vietnam	2010	ncbi
SAMN09102253	United Kingdom	2016	ncbi
SAMN08708870			ncbi
SAMEA104357485	China	2007	ncbi
SAMEA1406067			ncbi
SAMN08215367	Canada	2012	ncbi
SAMN08626325	China	2007	ncbi
SAMN08912712			ncbi
SAMEA1403739	Russia	2008	ncbi
SAMN13207982	Georgia	2017	ncbi
SAMN13169564	Moldova	2010	ncbi
SAMEA1300421			ncbi
SAMEA1707916			ncbi
SAMN05575790	South Africa	2013	ncbi
SAMN13194153	DR Congo	2018	ncbi
SAMEA104446880	Denmark	1993	ncbi
SAMN08732514			ncbi
SAMEA104362054			ncbi
SAMEA4242278			ncbi
SAMN09755614			ncbi
SAMN08626136	China	2007	ncbi
SAMN08436288			ncbi
SAMN08436014			ncbi
SAMEA104447441	Denmark	2010	ncbi
SAMEA2783342			ncbi
SAMEA95470168	South Africa	2010	ncbi
SAMN08613054			ncbi
SAMEA2710942			ncbi
SAMN08376215	Indonesia	2014	ncbi
SAMEA1569168	Malawi	2002	ncbi
SAMEA3671344			ncbi
SAMN03253315			ncbi
SAMEA3558849			ncbi
SAMN04455494			ncbi
SAMEA104684942			ncbi
SAMN05576385	South Africa	2013	ncbi
SAMN00621201			ncbi
SAMEA1016088	Russia	2009	ncbi
SAMEA3491672			ncbi
SAMEA1300664			ncbi
SAMN05575127	South Africa	2013	ncbi
SAMN09099922	United Kingdom	2016	ncbi
SAMN11489236	South Korea	2002	ncbi
SAMEA1904731			ncbi
SAMEA5366660			ncbi
SAMEA104357356	China	2007	ncbi
SAMEA104362148			ncbi
SAMEA104362336			ncbi
SAMEA5569806			ncbi
SAMN13194496	DR Congo	2018	ncbi
SAMN09102234	United Kingdom	2015	ncbi
SAMEA5570070			ncbi
SAMN08215206	Canada	2010	ncbi
SAMN13194970	DR Congo	2018	ncbi
SAMN09764585			ncbi
SAMN00621187			ncbi
SAMN07251045	Thailand	2007	ncbi
SAMN12389223	Ethiopia		ncbi
SAMN09102260	United Kingdom	2016	ncbi
SAMN04452573	United Kingdom	2015	ncbi
SAMEA3715494			ncbi
SAMEA1406058			ncbi
SAMN09100375	United Kingdom	2015	ncbi
SAMN05576184	South Africa	2013	ncbi
SAMN11265290			ncbi
SAMN10961393	China	2016	ncbi
SAMN09101420	United Kingdom	2017	ncbi
SAMEA1574862			ncbi
SAMN09099603	United Kingdom	2016	ncbi
SAMN05577549	South Africa	2013	ncbi
SAMN04522104	Cote d'Ivoire		ncbi
SAMEA3558896			ncbi
SAMN09651704	Georgia	2011	ncbi
SAMN07766459	Canada	2014	ncbi
SAMEA1465954	Malawi	2010	ncbi
SAMN03648492			ncbi
SAMN08215056	Canada	2008	ncbi
SAMN09101413	United Kingdom	2016	ncbi
SAMEA4798788	DR Congo	2007	ncbi
SAMN04633287	Moldova	2015	ncbi
SAMN05575237	South Africa	2013	ncbi
SAMN13194287	DR Congo	2018	ncbi
SAMN05575414	South Africa	2013	ncbi
SAMEA3491669			ncbi
SAMEA2042077			ncbi
SAMEA104357519	China	2007	ncbi
SAMN05172851	Moldova	2013	ncbi
SAMN05276534	United Kingdom	2015	ncbi
SAMEA5561769			ncbi
SAMN08379970			ncbi
SAMEA2027164			ncbi
SAMEA4798882	DR Congo	2009	ncbi
SAMN03648517			ncbi
SAMEA1405913			ncbi
SAMN08629231			ncbi
SAMEA5561390			ncbi
SAMN03246236	China	2007	ncbi
SAMN12347374	Romania	2018	ncbi
SAMN07765914	Canada	2005	ncbi
SAMN11094522	Switzerland	2017	ncbi
SAMEA2783487			ncbi
SAMN05576687	South Africa	2013	ncbi
SAMEA5056420	Portugal	2017	ncbi
SAMEA1569350	Malawi	1998	ncbi
SAMN06221251	Moldova	2008	ncbi
SAMN13195239	DR Congo	2018	ncbi
SAMN08708440			ncbi
SAMN08912713			ncbi
SAMN07999129	China	2015	ncbi
SAMEA1688687	Malawi	1996	ncbi
SAMN09102205	United Kingdom	2015	ncbi
SAMEA3671454			ncbi
SAMN08626327	China	2007	ncbi
SAMEA1300668			ncbi
SAMN08629466			ncbi
SAMN05576590	South Africa	2013	ncbi
SAMN00621586			ncbi
SAMN07213067	Canada	2000	ncbi
SAMEA1405983			ncbi
SAMN10663290	India	2016	ncbi
SAMEA5383015			ncbi
SAMEA4798795	DR Congo	2007	ncbi
SAMEA2148293			ncbi
SAMN03246674	China	2007	ncbi
SAMEA897900	Malawi	1998	ncbi
SAMEA1485513	Malawi	2004	ncbi
SAMN06092577	Vietnam	2010	ncbi
SAMN05575470	South Africa	2013	ncbi
SAMEA2783251			ncbi
SAMN06055674	Vietnam	2009	ncbi
SAMN11086775	Peru	2010	ncbi
SAMEA3558776			ncbi
SAMN06055854	Vietnam	2009	ncbi
SAMEA104718897	Netherlands	2016	ncbi
SAMN07659669	United Kingdom	2016	ncbi
SAMN04633344	Moldova	2015	ncbi
SAMN13169548	Moldova	2014	ncbi
SAMN09099967	United Kingdom	2016	ncbi
SAMEA4798817	DR Congo	2008	ncbi
SAMN04276770	South Africa		ncbi
SAMEA3725909			ncbi
SAMEA2342363			ncbi
SAMN08215102	Canada	2009	ncbi
SAMEA919889			ncbi
SAMN05577584	South Africa	2013	ncbi
SAMN13194639	DR Congo	2018	ncbi
SAMN06092048	Vietnam	2011	ncbi
SAMEA3558251			ncbi
SAMEA2297119			ncbi
SAMN08892562			ncbi
SAMN08913330			ncbi
SAMN05172858	Moldova	2013	ncbi
SAMEA2266996			ncbi
SAMN12551295	China	2013	ncbi
SAMN13194589	DR Congo	2018	ncbi
SAMEA1061571			ncbi
SAMEA1018995	United Kingdom	2008	ncbi
SAMN12551313	China	2013	ncbi
SAMN10448626	Vietnam	2016	ncbi
SAMEA1469515	Russia	2009	ncbi
SAMN08143529	Azerbaijan	2016	ncbi
SAMEA1018864	United Kingdom	2007	ncbi
SAMN07251311	Thailand	2012	ncbi
SAMN04522071	Peru		ncbi
SAMN08795129			ncbi
SAMEA5047379			ncbi
SAMN08709082			ncbi
SAMN00621523			ncbi
SAMN13207945	Georgia	2017	ncbi
SAMN08862797			ncbi
SAMN11053741	China	2017	ncbi
SAMEA3671572			ncbi
SAMN13194606	DR Congo	2018	ncbi
SAMEA1530884	Malawi	1995	ncbi
SAMEA1300238			ncbi
SAMD00117852	Japan	2012	ncbi
SAMN06221082	India	2008	ncbi
SAMN05577423	South Africa	2013	ncbi
SAMN08732567			ncbi
SAMN08708648			ncbi
SAMN09770185			ncbi
SAMEA919898			ncbi
SAMEA3558895			ncbi
SAMN07766396	Canada	2013	ncbi
SAMEA4241823			ncbi
SAMN09102331	United Kingdom	2016	ncbi
SAMEA104447084	Denmark	2002	ncbi
SAMN07766285	Canada	2012	ncbi
SAMN08732425			ncbi
SAMN08626240	China	2007	ncbi
SAMEA1406004			ncbi
SAMN09100407	United Kingdom	2016	ncbi
SAMN13194735	DR Congo	2018	ncbi
SAMN04522017	Kenya		ncbi
SAMN05576212	South Africa	2013	ncbi
SAMEA104144151	China	2010	ncbi
SAMN07658608	United Kingdom	2016	ncbi
SAMEA1016182	Russia	2009	ncbi
SAMEA104718919	Netherlands	2016	ncbi
SAMN08892402			ncbi
SAMN00621366			ncbi
SAMN05577203	South Africa	2013	ncbi
SAMN05577076	South Africa	2013	ncbi
SAMN06091937	Vietnam	2010	ncbi
SAMN13194657	DR Congo	2018	ncbi
SAMN05789076	Georgia	2014	ncbi
SAMN13207956	Georgia	2017	ncbi
SAMEA4242301			ncbi
SAMN07658274	United Kingdom	2016	ncbi
SAMN06055922	Vietnam	2009	ncbi
SAMN13195276	DR Congo	2018	ncbi
SAMN08379966			ncbi
SAMEA3231568	Argentina	2013	ncbi
SAMEA4501331	Nigeria	2012	ncbi
SAMN09100182	United Kingdom	2016	ncbi
SAMN13195202	DR Congo	2018	ncbi
SAMN08626003	China	2007	ncbi
SAMEA2783040			ncbi
SAMEA5562400			ncbi
SAMN06579022	India	2014	ncbi
SAMN00621527			ncbi
SAMEA5282381			ncbi
SAMEA3558478			ncbi
SAMN13169637	Moldova	2011	ncbi
SAMN08629322			ncbi
SAMEA3671395			ncbi
SAMEA1708277	Malawi	2001	ncbi
SAMEA1485425	Malawi	2004	ncbi
SAMEA5056406	Portugal	2013	ncbi
SAMEA5542030			ncbi
SAMN08612766			ncbi
SAMEA4798790	DR Congo	2007	ncbi
SAMEA2783058			ncbi
SAMEA5570064			ncbi
SAMN06091854	Vietnam	2011	ncbi
SAMEA3671398			ncbi
SAMN09764012			ncbi
SAMEA104718710	Netherlands	2016	ncbi
SAMN05577658	South Africa	2013	ncbi
SAMN12551447	China	2015	ncbi
SAMN02671143	Canada	2009	ncbi
SAMN05276546	United Kingdom	2015	ncbi
SAMN13194609	DR Congo	2018	ncbi
SAMEA1016101	Russia	2008	ncbi
SAMEA104362215			ncbi
SAMN05172853	Moldova	2013	ncbi
SAMN05001056	Georgia	2014	ncbi
SAMN09099973	United Kingdom	2016	ncbi
SAMEA1574192			ncbi
SAMN08795269			ncbi
SAMEA1406126			ncbi
SAMN09100402	United Kingdom	2016	ncbi
SAMN05575613	South Africa	2013	ncbi
SAMN04396838	India	2009	ncbi
SAMN08795223			ncbi
SAMN04100210	Malaysia	2014	ncbi
SAMEA4441563	South Africa	2010	ncbi
SAMEA961627	United Kingdom	2006	ncbi
SAMEA1876297			ncbi
SAMN09764560			ncbi
SAMEA2154456			ncbi
SAMEA5561517			ncbi
SAMN06845967	Russia	2013	ncbi
SAMEA5561425			ncbi
SAMN09399479	Azerbaijan	2017	ncbi
SAMEA2782904			ncbi
SAMEA104447313	Denmark	2008	ncbi
SAMN08214805	Canada	2005	ncbi
SAMN09425773	Switzerland		ncbi
SAMEA1403685	Russia	2009	ncbi
SAMN11265289			ncbi
SAMEA5076077			ncbi
SAMN08794977			ncbi
SAMEA5570059			ncbi
SAMEA3374835			ncbi
SAMEA2783129			ncbi
SAMN08795343			ncbi
SAMEA961651	United Kingdom	2005	ncbi
SAMEA3374799			ncbi
SAMN09101629	United Kingdom	2014	ncbi
SAMEA1574172			ncbi
SAMN08795216			ncbi
SAMEA104221066			ncbi
SAMEA5076118			ncbi
SAMEA3558746			ncbi
SAMEA1886011			ncbi
SAMEA1707384	Russia	2008	ncbi
SAMEA2710858			ncbi
SAMEA2783135			ncbi
SAMEA1877260			ncbi
SAMN08913118			ncbi
SAMN08435987			ncbi
SAMN08913230			ncbi
SAMN11053622	China	2017	ncbi
SAMEA5561992			ncbi
SAMEA5569796			ncbi
SAMEA1904105			ncbi
SAMEA104447065	Denmark	2001	ncbi
SAMN12126211	Canada		ncbi
SAMEA2532493			ncbi
SAMEA1556600	Malawi	2004	ncbi
SAMN00621436			ncbi
SAMN08912782			ncbi
SAMEA104390552	Norway	2001	ncbi
SAMN08851359	United States	2018	ncbi
SAMEA5076108			ncbi
SAMN08795271			ncbi
SAMEA4441482	South Africa	2010	ncbi
SAMN09914664	Moldova	2014	ncbi
SAMEA5330386	Mexico		ncbi
SAMN08626133	China	2007	ncbi
SAMEA1688675	Malawi	1998	ncbi
SAMEA104447429	Denmark	2010	ncbi
SAMEA3558631			ncbi
SAMN04633332	Moldova	2015	ncbi
SAMN08912922			ncbi
SAMEA3374957			ncbi
SAMN06579086	India	2014	ncbi
SAMEA3558548			ncbi
SAMN08862883			ncbi
SAMEA3671264			ncbi
SAMN07661300	Australia	2010	ncbi
SAMN09101324	United Kingdom	2012	ncbi
SAMEA1575603			ncbi
SAMN03648837			ncbi
SAMEA3374951			ncbi
SAMEA4798948	DR Congo	2010	ncbi
SAMEA1885894			ncbi
SAMN08376129	Indonesia		ncbi
SAMN11053614	China	2017	ncbi
SAMN09101591	United Kingdom	2015	ncbi
SAMN05576920	South Africa	2013	ncbi
SAMEA1569195	Malawi	2000	ncbi
SAMN00621539			ncbi
SAMEA2783405			ncbi
SAMN08732459			ncbi
SAMN08376383	Indonesia	2013	ncbi
SAMEA3558756			ncbi
SAMN09402707	Romania	2016	ncbi
SAMN07661251	Australia	2007	ncbi
SAMEA3671316			ncbi
SAMEA3512764			ncbi
SAMEA1061590			ncbi
SAMN06092541	Vietnam	2010	ncbi
SAMN05576314	South Africa	2013	ncbi
SAMN08629520			ncbi
SAMN09100353	United Kingdom	2015	ncbi
SAMN08709075			ncbi
SAMEA104362431			ncbi
SAMEA104027299	Denmark	1992	ncbi
SAMEA3671425			ncbi
SAMN08913072			ncbi
SAMN09399434	Azerbaijan	2017	ncbi
SAMEA5282493			ncbi
SAMEA5562201			ncbi
SAMEA3558744			ncbi
SAMEA3231529	Argentina	2013	ncbi
SAMEA2783588			ncbi
SAMN06578977	India	2014	ncbi
SAMEA1019013	United Kingdom	2006	ncbi
SAMEA3558598			ncbi
SAMD00029528	Japan	2008	ncbi
SAMEA104446904	Denmark	1995	ncbi
SAMEA1904681			ncbi
SAMEA3715595			ncbi
SAMEA4798639	DR Congo	2006	ncbi
SAMN09764554			ncbi
SAMN08375359			ncbi
SAMN05576178	South Africa	2013	ncbi
SAMN00621156			ncbi
SAMEA1708454	Malawi	2004	ncbi
SAMEA1707669			ncbi
SAMEA5562521	South Africa	2013	ncbi
SAMN06092121	Vietnam	2010	ncbi
SAMN09100174	United Kingdom	2015	ncbi
SAMEA3671404			ncbi
SAMN06055864	Vietnam	2009	ncbi
SAMN03018362	Canada	2012	ncbi
SAMEA5561595			ncbi
SAMN10663269	India	2017	ncbi
SAMN13195294	DR Congo	2018	ncbi
SAMEA104718694	Netherlands	2016	ncbi
SAMN04385747	Tajikistan	2009	ncbi
SAMN08732381			ncbi
SAMN07213073	Canada	1992	ncbi
SAMEA3231255			ncbi
SAMN08912720			ncbi
SAMN09756340	Moldova	2014	ncbi
SAMEA104027397	Denmark	2011	ncbi
SAMEA5330408	Mexico		ncbi
SAMN09756147	Moldova	2014	ncbi
SAMN05577335	South Africa	2013	ncbi
SAMEA4744449	Brazil	2007	ncbi
SAMEA1556865	Malawi	2007	ncbi
SAMEA2783403			ncbi
SAMN06473184	India	2005	ncbi
SAMN08347762	Belarus	2015	ncbi
SAMEA4798672	DR Congo	2006	ncbi
SAMN05575496	South Africa	2013	ncbi
SAMEA5561780			ncbi
SAMN12389167	Hong Kong		ncbi
SAMN08197028	Azerbaijan	2015	ncbi
SAMEA1877185			ncbi
SAMN08709141			ncbi
SAMEA1300315			ncbi
SAMEA3367311	United Kingdom		ncbi
SAMN09099913	United Kingdom	2016	ncbi
SAMN05575547	South Africa	2013	ncbi
SAMEA3374938			ncbi
SAMEA104036001	Ireland	2004	ncbi
SAMN07766352	Canada	2012	ncbi
SAMEA5542143			ncbi
SAMEA3558838			ncbi
SAMN08708802			ncbi
SAMEA2783304			ncbi
SAMEA104326182			ncbi
SAMEA919827			ncbi
SAMN06920021	Papua New Guinea	2013	ncbi
SAMN06221369	Philippines	2009	ncbi
SAMN05577270	South Africa	2013	ncbi
SAMN08709138			ncbi
SAMEA1688615	Malawi	1997	ncbi
SAMN06845882	Bangladesh	2012	ncbi
SAMEA4798653	DR Congo	2006	ncbi
SAMEA3558757			ncbi
SAMN08892393			ncbi
SAMN09102481	United Kingdom	2017	ncbi
SAMN05576448	South Africa	2013	ncbi
SAMN05576883	South Africa	2013	ncbi
SAMEA1556757	Malawi	2006	ncbi
SAMN13194503	DR Congo	2018	ncbi
SAMN06091718	Vietnam	2011	ncbi
SAMN05575385	South Africa	2013	ncbi
SAMN06221270	Moldova	2009	ncbi
SAMN05575349	South Africa	2013	ncbi
SAMN05575925	South Africa	2013	ncbi
SAMN06221303	Philippines	2000	ncbi
SAMN03263121	China	2010	ncbi
SAMN08629335			ncbi
SAMN09100264	United Kingdom	2016	ncbi
SAMN05575376	South Africa	2013	ncbi
SAMN09517868	United States	2015	ncbi
SAMEA2153506			ncbi
SAMEA5562368			ncbi
SAMN00621250			ncbi
SAMN07659836	United Kingdom	2016	ncbi
SAMEA3231580	Argentina	2013	ncbi
SAMEA3558350			ncbi
SAMN10448615	Vietnam	2015	ncbi
SAMEA3182842			ncbi
SAMN09102460	United Kingdom	2016	ncbi
SAMN12551418	China	2015	ncbi
SAMEA5175224			ncbi
SAMEA1124972			ncbi
SAMN13194425	DR Congo	2018	ncbi
SAMN08376275	Indonesia	2015	ncbi
SAMN07766333	Canada	2012	ncbi
SAMN04385714	Albania	2011	ncbi
SAMN05576494	South Africa	2013	ncbi
SAMN12551432	China	2015	ncbi
SAMEA3671407			ncbi
SAMEA1876339			ncbi
SAMEA4798747	DR Congo	2007	ncbi
SAMN06221126	India	2008	ncbi
SAMN09708356		2011	ncbi
SAMEA1708376	Malawi	1997	ncbi
SAMEA3715466			ncbi
SAMN08892502			ncbi
SAMN08626056	China	2007	ncbi
SAMN09102375	United Kingdom	2017	ncbi
SAMN03246546	China	2007	ncbi
SAMN09099829	United Kingdom	2015	ncbi
SAMN03648454			ncbi
SAMEA1877232			ncbi
SAMN07344607	Djibouti		ncbi
SAMN10371633	China	2013	ncbi
SAMN07373372	Canada		ncbi
SAMN13195265	DR Congo	2018	ncbi
SAMEA2661046			ncbi
SAMN07766435	Canada	2014	ncbi
SAMN13194570	DR Congo	2018	ncbi
SAMEA3374763			ncbi
SAMN07344715	Djibouti		ncbi
SAMEA2147274			ncbi
SAMEA104362375			ncbi
SAMEA3671586			ncbi
SAMN04396828	India	2009	ncbi
SAMN08143548	Azerbaijan	2016	ncbi
SAMN08376378	Indonesia	2013	ncbi
SAMN08912724			ncbi
SAMEA104718935	Netherlands	2016	ncbi
SAMN06055707	Vietnam	2009	ncbi
SAMN08376211	Indonesia	2014	ncbi
SAMN08912748			ncbi
SAMEA5569902			ncbi
SAMN08708237			ncbi
SAMN09651810	Georgia	2012	ncbi
SAMN08795159			ncbi
SAMN09102356	United Kingdom	2017	ncbi
SAMD00029500	Japan	2008	ncbi
SAMEA961654	United Kingdom	2004	ncbi
SAMN03225393	United Kingdom	2014	ncbi
SAMN13051667	Kazakhstan	2018	ncbi
SAMN05576630	South Africa	2013	ncbi
SAMN00621409			ncbi
SAMEA4101643			ncbi
SAMEA5228923			ncbi
SAMEA104718486	Netherlands	2016	ncbi
SAMN07766217	Canada	2010	ncbi
SAMEA104357656	China	2007	ncbi
SAMN07603272	Australia	2010	ncbi
SAMN03246276	China	2007	ncbi
SAMN13208068	Georgia	2018	ncbi
SAMEA2710772			ncbi
SAMEA104718810	Netherlands	2016	ncbi
SAMEA104447403	Denmark	2009	ncbi
SAMEA2710959			ncbi
SAMEA4744238	Brazil	2010	ncbi
SAMEA1708380	Malawi	2003	ncbi
SAMEA104718419	Netherlands	2016	ncbi
SAMEA1403616			ncbi
SAMN03246282	China	2007	ncbi
SAMEA2062269			ncbi
SAMEA2079221			ncbi
SAMEA897801	Malawi	1995	ncbi
SAMN08732487			ncbi
SAMEA3231539	Argentina	2013	ncbi
SAMN08732539			ncbi
SAMN06279759	Thailand	1998	ncbi
SAMEA2710705			ncbi
SAMN07766255	Canada	2011	ncbi
SAMEA4774506			ncbi
SAMEA1016189	Russia	2008	ncbi
SAMEA4269392			ncbi
SAMEA1465955	Malawi	2009	ncbi
SAMEA95463418	South Africa	2010	ncbi
SAMEA1556866	Malawi	2008	ncbi
SAMN09867622	South Africa	2015	ncbi
SAMN06579005	India	2014	ncbi
SAMN04396853	India	2009	ncbi
SAMN05577610	South Africa	2013	ncbi
SAMN02391146			ncbi
SAMEA104447035	Denmark	2001	ncbi
SAMN06092550	Vietnam	2010	ncbi
SAMN06845936	Bangladesh	2012	ncbi
SAMEA1556673	Malawi	2009	ncbi
SAMN07373401	Canada		ncbi
SAMN05576379	South Africa	2013	ncbi
SAMEA104362101			ncbi
SAMN09625686	United States	2000	ncbi
SAMEA4744241	Brazil	2010	ncbi
SAMEA1019234			ncbi
SAMEA5561883			ncbi
SAMN09867615	United Kingdom	2016	ncbi
SAMEA1903005			ncbi
SAMEA2710701			ncbi
SAMEA104447657	Denmark	2013	ncbi
SAMEA3721567			ncbi
SAMN08215478	Canada	2014	ncbi
SAMEA2783041			ncbi
SAMEA4744215	Canada	2002	ncbi
SAMEA104718780	Netherlands	2016	ncbi
SAMN06221153	India	2008	ncbi
SAMEA2025603			ncbi
SAMN06106109	New Zealand	2007	ncbi
SAMN07659869	United Kingdom	2016	ncbi
SAMN08215069	Canada	2008	ncbi
SAMN08613016			ncbi
SAMEA5330405	Mexico		ncbi
SAMN13195336	DR Congo	2018	ncbi
SAMEA5561975			ncbi
SAMEA5561679			ncbi
SAMN08709092			ncbi
SAMN06920071	Papua New Guinea	2014	ncbi
SAMN08102623	United States	2001	ncbi
SAMN07236156	Thailand	2007	ncbi
SAMEA2072266			ncbi
SAMN13195085	DR Congo	2018	ncbi
SAMN09099806	United Kingdom	2016	ncbi
SAMN06092314	Vietnam	2010	ncbi
SAMEA4774469			ncbi
SAMN04452539	United Kingdom	2015	ncbi
SAMN03277252	Moldova	2012	ncbi
SAMEA1403808	Russia	2009	ncbi
SAMEA5282473			ncbi
SAMN08892546			ncbi
SAMEA3501294	Denmark	1997	ncbi
SAMEA1485290	Malawi	2002	ncbi
SAMN05577555	South Africa	2013	ncbi
SAMN08912711			ncbi
SAMN08709164			ncbi
SAMN13194879	DR Congo	2018	ncbi
SAMN06221435	South Africa	2009	ncbi
SAMN04407897	Canada	2005	ncbi
SAMN08912845			ncbi
SAMN11053708	China	2017	ncbi
SAMN08376230	Indonesia	2014	ncbi
SAMN06055524	Vietnam	2009	ncbi
SAMN08913037			ncbi
SAMEA1405953			ncbi
SAMN08912992			ncbi
SAMN07661255	Australia	2008	ncbi
SAMEA104362493			ncbi
SAMN06210014	Moldova	2012	ncbi
SAMN05576765	South Africa	2013	ncbi
SAMN09445571			ncbi
SAMN03453590	United States	2010	ncbi
SAMEA4473391			ncbi
SAMEA104446993	Denmark	1999	ncbi
SAMEA1300240			ncbi
SAMEA5232706	Sweden	2018	ncbi
SAMN09914637	Moldova	2014	ncbi
SAMEA2160068			ncbi
SAMN06055659	Vietnam	2009	ncbi
SAMN06209885	Azerbaijan	2016	ncbi
SAMEA3139827			ncbi
